subject,session,trial,time,duration,event,mouse_position,choice,visit,n_visits,n_samples,sample_size,ups_left,ups_right,red_left,red_right,colored_left,colored_right,colored_blocked
22,22,43,2403.499,1.97,reveal green,elsewhere,0,0,2,36,NaN,0.15,0.25,0,0,9.0,19.0,10.0
22,22,43,2405.4714,0.58,start sampling,elsewhere,0,0,2,36,NaN,0.15,0.25,0,0,9.0,19.0,10.0
22,22,43,2406.05,0.51,switch,left,0,1,2,36,9.0,0.15,0.25,0.0,0.0,9.0,19.0,10.0
22,22,43,2406.5603,0.26,stay,left,0,1,2,36,2.0,0.15,0.25,0.0,0.0,11.0,19.0,10.0
22,22,43,2406.8204,0.29,stay,left,0,1,2,36,1.0,0.15,0.25,0.0,0.0,12.0,19.0,10.0
22,22,43,2407.1106,0.26,stay,left,0,1,2,36,4.0,0.15,0.25,2.0,0.0,16.0,19.0,10.0
22,22,43,2407.3707,0.21,stay,left,0,1,2,36,1.0,0.15,0.25,2.0,0.0,17.0,19.0,10.0
22,22,43,2407.5809,0.25,stay,left,0,1,2,36,4.0,0.15,0.25,4.0,0.0,21.0,19.0,10.0
22,22,43,2407.8309,0.26,stay,left,0,1,2,36,2.0,0.15,0.25,4.0,0.0,23.0,19.0,10.0
22,22,43,2408.0911,0.21,stay,left,0,1,2,36,1.0,0.15,0.25,4.0,0.0,24.0,19.0,10.0
22,22,43,2408.3012,0.32,stay,left,0,1,2,36,5.0,0.15,0.25,6.0,0.0,29.0,19.0,10.0
22,22,43,2408.6214,0.33,stay,left,0,1,2,36,2.0,0.15,0.25,6.0,0.0,31.0,19.0,10.0
22,22,43,2408.9516,0.3,stay,left,0,1,2,36,2.0,0.15,0.25,7.0,0.0,33.0,19.0,10.0
22,22,43,2409.2518,0.33,stay,left,0,1,2,36,3.0,0.15,0.25,7.0,0.0,36.0,19.0,10.0
22,22,43,2409.5818,0.31,stay,left,0,1,2,36,4.0,0.15,0.25,8.0,0.0,40.0,19.0,10.0
22,22,43,2409.8921,0.3,stay,left,0,1,2,36,4.0,0.15,0.25,12.0,0.0,44.0,19.0,10.0
22,22,43,2410.1922,0.25,stay,left,0,1,2,36,5.0,0.15,0.25,13.0,0.0,49.0,19.0,10.0
22,22,43,2410.4423,0.32,stay,left,0,1,2,36,4.0,0.15,0.25,15.0,0.0,53.0,19.0,10.0
22,22,43,2410.7624,0.24,stay,left,0,1,2,36,4.0,0.15,0.25,16.0,0.0,57.0,19.0,10.0
22,22,43,2411.0027,0.26,stay,left,0,1,2,36,4.0,0.15,0.25,18.0,0.0,61.0,19.0,10.0
22,22,43,2411.2628,0.25,stay,left,0,1,2,36,3.0,0.15,0.25,18.0,0.0,64.0,19.0,10.0
22,22,43,2411.5131,0.24,stay,left,0,1,2,36,2.0,0.15,0.25,19.0,0.0,66.0,19.0,10.0
22,22,43,2411.753,0.24,stay,left,0,1,2,36,4.0,0.15,0.25,19.0,0.0,70.0,19.0,10.0
22,22,43,2411.9932,0.45,stay,left,0,1,2,36,2.0,0.15,0.25,19.0,0.0,72.0,19.0,10.0
22,22,43,2412.4435,0.3,switch,right,0,2,2,36,19.0,0.15,0.25,19.0,7.0,72.0,19.0,10.0
22,22,43,2412.7437,0.28,stay,right,0,2,2,36,5.0,0.15,0.25,19.0,8.0,72.0,24.0,10.0
22,22,43,2413.0238,0.33,stay,right,0,2,2,36,3.0,0.15,0.25,19.0,11.0,72.0,27.0,10.0
22,22,43,2413.354,0.35,stay,right,0,2,2,36,3.0,0.15,0.25,19.0,12.0,72.0,30.0,10.0
22,22,43,2413.7041,0.3,stay,right,0,2,2,36,2.0,0.15,0.25,19.0,12.0,72.0,32.0,10.0
22,22,43,2414.0043,0.34,stay,right,0,2,2,36,4.0,0.15,0.25,19.0,12.0,72.0,36.0,10.0
22,22,43,2414.3445,0.3,stay,right,0,2,2,36,1.0,0.15,0.25,19.0,12.0,72.0,37.0,10.0
22,22,43,2414.6447,0.34,stay,right,0,2,2,36,3.0,0.15,0.25,19.0,14.0,72.0,40.0,10.0
22,22,43,2414.9848,0.22,stay,right,0,2,2,36,3.0,0.15,0.25,19.0,16.0,72.0,43.0,10.0
22,22,43,2415.2049,0.34,stay,right,0,2,2,36,4.0,0.15,0.25,19.0,18.0,72.0,47.0,10.0
22,22,43,2415.545,0.27,stay,right,0,2,2,36,5.0,0.15,0.25,19.0,20.0,72.0,52.0,10.0
22,22,43,2415.8152,0.24,stay,right,0,2,2,36,5.0,0.15,0.25,19.0,24.0,72.0,57.0,10.0
22,22,43,2416.0554,0.31,stay,right,0,2,2,36,2.0,0.15,0.25,19.0,25.0,72.0,59.0,10.0
22,22,43,2416.3656,0.33,stay,right,0,2,2,36,3.0,0.15,0.25,19.0,27.0,72.0,62.0,10.0
22,22,43,2416.6955,0.21,select,right,0,2,2,36,NaN,0.15,0.25,0,0,72.0,62.0,10.0
22,22,43,2416.9057,7.59,outcome,elsewhere,0,2,2,36,NaN,0.15,0.25,0,0,72.0,62.0,10.0
22,22,44,2478.738,0.99,start button,elsewhere,1,0,2,36,NaN,0.55,0.7,0,0,11.0,17.0,5.0
22,22,44,2479.7289,0.59,reveal green,elsewhere,1,0,2,36,NaN,0.55,0.7,0,0,11.0,17.0,5.0
22,22,44,2480.3191,0.62,reveal green,elsewhere,1,0,2,36,NaN,0.55,0.7,0,0,11.0,17.0,5.0
22,22,44,2480.9396,1.87,reveal green,elsewhere,1,0,2,36,NaN,0.55,0.7,0,0,11.0,17.0,5.0
22,22,44,2482.8119,0.65,start sampling,elsewhere,1,0,2,36,NaN,0.55,0.7,0,0,11.0,17.0,5.0
22,22,44,2483.4606,0.25,switch,left,1,1,2,36,11.0,0.55,0.7,6.0,0.0,11.0,17.0,5.0
22,22,44,2483.7108,0.32,stay,left,1,1,2,36,5.0,0.55,0.7,8.0,0.0,16.0,17.0,5.0
22,22,44,2484.0309,0.22,stay,left,1,1,2,36,2.0,0.55,0.7,9.0,0.0,18.0,17.0,5.0
22,22,44,2484.251,0.25,stay,left,1,1,2,36,1.0,0.55,0.7,10.0,0.0,19.0,17.0,5.0
22,22,44,2484.5012,0.3,stay,left,1,1,2,36,3.0,0.55,0.7,12.0,0.0,22.0,17.0,5.0
22,22,44,2484.8014,0.33,stay,left,1,1,2,36,4.0,0.55,0.7,16.0,0.0,26.0,17.0,5.0
22,22,44,2485.1316,0.26,stay,left,1,1,2,36,3.0,0.55,0.7,18.0,0.0,29.0,17.0,5.0
22,22,44,2485.3916,0.27,stay,left,1,1,2,36,2.0,0.55,0.7,20.0,0.0,31.0,17.0,5.0
22,22,44,2485.6618,0.3,stay,left,1,1,2,36,3.0,0.55,0.7,23.0,0.0,34.0,17.0,5.0
22,22,44,2485.962,0.35,stay,left,1,1,2,36,2.0,0.55,0.7,23.0,0.0,36.0,17.0,5.0
22,22,44,2486.3121,0.25,stay,left,1,1,2,36,2.0,0.55,0.7,24.0,0.0,38.0,17.0,5.0
22,22,44,2486.5623,0.26,stay,left,1,1,2,36,3.0,0.55,0.7,27.0,0.0,41.0,17.0,5.0
22,22,44,2486.8224,0.35,stay,left,1,1,2,36,1.0,0.55,0.7,27.0,0.0,42.0,17.0,5.0
22,22,44,2487.1726,0.3,stay,left,1,1,2,36,5.0,0.55,0.7,30.0,0.0,47.0,17.0,5.0
22,22,44,2487.4727,0.32,stay,left,1,1,2,36,5.0,0.55,0.7,34.0,0.0,52.0,17.0,5.0
22,22,44,2487.7929,0.28,stay,left,1,1,2,36,5.0,0.55,0.7,35.0,0.0,57.0,17.0,5.0
22,22,44,2488.0731,0.35,stay,left,1,1,2,36,4.0,0.55,0.7,36.0,0.0,61.0,17.0,5.0
22,22,44,2488.4233,0.32,stay,left,1,1,2,36,4.0,0.55,0.7,39.0,0.0,65.0,17.0,5.0
22,22,44,2488.7434,0.22,stay,left,1,1,2,36,5.0,0.55,0.7,43.0,0.0,70.0,17.0,5.0
22,22,44,2488.9635,0.21,stay,left,1,1,2,36,4.0,0.55,0.7,46.0,0.0,74.0,17.0,5.0
22,22,44,2489.1736,0.24,stay,left,1,1,2,36,1.0,0.55,0.7,47.0,0.0,75.0,17.0,5.0
22,22,44,2489.4139,0.43,stay,left,1,1,2,36,4.0,0.55,0.7,49.0,0.0,79.0,17.0,5.0
22,22,44,2489.8441,0.35,switch,right,1,2,2,36,17.0,0.55,0.7,49.0,9.0,79.0,17.0,5.0
22,22,44,2490.1943,0.33,stay,right,1,2,2,36,2.0,0.55,0.7,49.0,11.0,79.0,19.0,5.0
22,22,44,2490.5244,0.21,stay,right,1,2,2,36,2.0,0.55,0.7,49.0,11.0,79.0,21.0,5.0
22,22,44,2490.7345,0.23,stay,right,1,2,2,36,1.0,0.55,0.7,49.0,12.0,79.0,22.0,5.0
22,22,44,2490.9646,0.33,stay,right,1,2,2,36,3.0,0.55,0.7,49.0,14.0,79.0,25.0,5.0
22,22,44,2491.2949,0.27,stay,right,1,2,2,36,2.0,0.55,0.7,49.0,16.0,79.0,27.0,5.0
22,22,44,2491.565,0.23,stay,right,1,2,2,36,4.0,0.55,0.7,49.0,17.0,79.0,31.0,5.0
22,22,44,2491.7951,0.27,stay,right,1,2,2,36,5.0,0.55,0.7,49.0,18.0,79.0,36.0,5.0
22,22,44,2492.0652,0.26,stay,right,1,2,2,36,5.0,0.55,0.7,49.0,20.0,79.0,41.0,5.0
22,22,44,2492.3254,0.3,stay,right,1,2,2,36,5.0,0.55,0.7,49.0,24.0,79.0,46.0,5.0
22,22,44,2492.6255,0.26,stay,right,1,2,2,36,4.0,0.55,0.7,49.0,25.0,79.0,50.0,5.0
22,22,44,2492.8857,0.23,stay,right,1,2,2,36,4.0,0.55,0.7,49.0,27.0,79.0,54.0,5.0
22,22,44,2493.1159,0.25,stay,right,1,2,2,36,3.0,0.55,0.7,49.0,29.0,79.0,57.0,5.0
22,22,44,2493.3659,0.48,stay,right,1,2,2,36,1.0,0.55,0.7,49.0,29.0,79.0,58.0,5.0
22,22,44,2493.846,0.21,select,right,1,2,2,36,NaN,0.55,0.7,0,0,79.0,58.0,5.0
22,22,44,2494.0562,7.93,outcome,elsewhere,1,2,2,36,NaN,0.55,0.7,0,0,79.0,58.0,5.0
22,22,45,2502.1903,1.37,start button,elsewhere,1,0,2,35,NaN,0.3,0.4,0,0,14.0,19.0,12.0
22,22,45,2503.5615,0.61,reveal green,elsewhere,1,0,2,35,NaN,0.3,0.4,0,0,14.0,19.0,12.0
22,22,45,2504.1717,0.6,reveal green,elsewhere,1,0,2,35,NaN,0.3,0.4,0,0,14.0,19.0,12.0
22,22,45,2504.7721,3.11,reveal green,elsewhere,1,0,2,35,NaN,0.3,0.4,0,0,14.0,19.0,12.0
22,22,45,2507.8853,0.54,start sampling,elsewhere,1,0,2,35,NaN,0.3,0.4,0,0,14.0,19.0,12.0
22,22,45,2508.4238,0.37,switch,left,1,1,2,35,14.0,0.3,0.4,8.0,0.0,14.0,19.0,12.0
22,22,45,2508.7939,0.25,stay,left,1,1,2,35,4.0,0.3,0.4,8.0,0.0,18.0,19.0,12.0
22,22,45,2509.044,0.24,stay,left,1,1,2,35,2.0,0.3,0.4,9.0,0.0,20.0,19.0,12.0
22,22,45,2509.2842,0.32,stay,left,1,1,2,35,5.0,0.3,0.4,9.0,0.0,25.0,19.0,12.0
22,22,45,2509.6043,0.26,stay,left,1,1,2,35,4.0,0.3,0.4,9.0,0.0,29.0,19.0,12.0
22,22,45,2509.8645,0.33,stay,left,1,1,2,35,3.0,0.3,0.4,10.0,0.0,32.0,19.0,12.0
22,22,45,2510.1947,0.26,stay,left,1,1,2,35,1.0,0.3,0.4,10.0,0.0,33.0,19.0,12.0
22,22,45,2510.4548,0.35,stay,left,1,1,2,35,5.0,0.3,0.4,10.0,0.0,38.0,19.0,12.0
22,22,45,2510.805,0.27,stay,left,1,1,2,35,5.0,0.3,0.4,11.0,0.0,43.0,19.0,12.0
22,22,45,2511.0751,0.29,stay,left,1,1,2,35,5.0,0.3,0.4,12.0,0.0,48.0,19.0,12.0
22,22,45,2511.3653,0.27,stay,left,1,1,2,35,5.0,0.3,0.4,14.0,0.0,53.0,19.0,12.0
22,22,45,2511.6354,0.34,stay,left,1,1,2,35,2.0,0.3,0.4,14.0,0.0,55.0,19.0,12.0
22,22,45,2511.9757,0.26,stay,left,1,1,2,35,3.0,0.3,0.4,15.0,0.0,58.0,19.0,12.0
22,22,45,2512.2357,0.21,stay,left,1,1,2,35,4.0,0.3,0.4,16.0,0.0,62.0,19.0,12.0
22,22,45,2512.446,0.23,stay,left,1,1,2,35,4.0,0.3,0.4,18.0,0.0,66.0,19.0,12.0
22,22,45,2512.676,0.23,stay,left,1,1,2,35,4.0,0.3,0.4,20.0,0.0,70.0,19.0,12.0
22,22,45,2512.9061,0.31,stay,left,1,1,2,35,1.0,0.3,0.4,21.0,0.0,71.0,19.0,12.0
22,22,45,2513.2162,0.57,stay,left,1,1,2,35,2.0,0.3,0.4,21.0,0.0,73.0,19.0,12.0
22,22,45,2513.7866,0.29,switch,right,1,2,2,35,19.0,0.3,0.4,21.0,5.0,73.0,19.0,12.0
22,22,45,2514.0768,0.32,stay,right,1,2,2,35,4.0,0.3,0.4,21.0,6.0,73.0,23.0,12.0
22,22,45,2514.397,0.22,stay,right,1,2,2,35,5.0,0.3,0.4,21.0,6.0,73.0,28.0,12.0
22,22,45,2514.6171,0.33,stay,right,1,2,2,35,4.0,0.3,0.4,21.0,8.0,73.0,32.0,12.0
22,22,45,2514.9473,0.24,stay,right,1,2,2,35,4.0,0.3,0.4,21.0,8.0,73.0,36.0,12.0
22,22,45,2515.1873,0.23,stay,right,1,2,2,35,4.0,0.3,0.4,21.0,10.0,73.0,40.0,12.0
22,22,45,2515.4175,0.25,stay,right,1,2,2,35,4.0,0.3,0.4,21.0,11.0,73.0,44.0,12.0
22,22,45,2515.6676,0.33,stay,right,1,2,2,35,2.0,0.3,0.4,21.0,11.0,73.0,46.0,12.0
22,22,45,2515.9979,0.3,stay,right,1,2,2,35,5.0,0.3,0.4,21.0,11.0,73.0,51.0,12.0
22,22,45,2516.2979,0.33,stay,right,1,2,2,35,2.0,0.3,0.4,21.0,12.0,73.0,53.0,12.0
22,22,45,2516.6281,0.28,stay,right,1,2,2,35,1.0,0.3,0.4,21.0,12.0,73.0,54.0,12.0
22,22,45,2516.9084,0.26,stay,right,1,2,2,35,2.0,0.3,0.4,21.0,12.0,73.0,56.0,12.0
22,22,45,2517.1684,0.32,stay,right,1,2,2,35,4.0,0.3,0.4,21.0,14.0,73.0,60.0,12.0
22,22,45,2517.4886,0.26,stay,right,1,2,2,35,5.0,0.3,0.4,21.0,15.0,73.0,65.0,12.0
22,22,45,2517.7488,0.21,stay,right,1,2,2,35,4.0,0.3,0.4,21.0,15.0,73.0,69.0,12.0
22,22,45,2517.959,0.23,stay,right,1,2,2,35,3.0,0.3,0.4,21.0,15.0,73.0,72.0,12.0
22,22,45,2518.1889,0.24,stay,right,1,2,2,35,1.0,0.3,0.4,21.0,15.0,73.0,73.0,12.0
22,22,45,2518.4289,0.21,select,right,1,2,2,35,NaN,0.3,0.4,0,0,73.0,73.0,12.0
22,22,45,2518.639,7.81,outcome,elsewhere,1,2,2,35,NaN,0.3,0.4,0,0,73.0,73.0,12.0
22,22,46,2574.4482,1.33,start button,elsewhere,0,0,2,29,NaN,0.3,0.2,0,0,9.0,10.0,17.0
22,22,46,2575.7793,0.49,reveal green,elsewhere,0,0,2,29,NaN,0.3,0.2,0,0,9.0,10.0,17.0
22,22,46,2576.2695,0.52,reveal green,elsewhere,0,0,2,29,NaN,0.3,0.2,0,0,9.0,10.0,17.0
22,22,46,2576.79,3.9,reveal green,elsewhere,0,0,2,29,NaN,0.3,0.2,0,0,9.0,10.0,17.0
22,22,46,2580.6933,0.67,start sampling,elsewhere,0,0,2,29,NaN,0.3,0.2,0,0,9.0,10.0,17.0
22,22,46,2581.3619,0.43,switch,left,0,1,2,29,9.0,0.3,0.2,4.0,0.0,9.0,10.0,17.0
22,22,46,2581.7922,0.31,stay,left,0,1,2,29,5.0,0.3,0.2,5.0,0.0,14.0,10.0,17.0
22,22,46,2582.1024,0.32,stay,left,0,1,2,29,3.0,0.3,0.2,6.0,0.0,17.0,10.0,17.0
22,22,46,2582.4226,0.33,stay,left,0,1,2,29,5.0,0.3,0.2,7.0,0.0,22.0,10.0,17.0
22,22,46,2582.7528,0.24,stay,left,0,1,2,29,5.0,0.3,0.2,9.0,0.0,27.0,10.0,17.0
22,22,46,2582.9929,0.33,stay,left,0,1,2,29,2.0,0.3,0.2,10.0,0.0,29.0,10.0,17.0
22,22,46,2583.323,0.35,stay,left,0,1,2,29,2.0,0.3,0.2,10.0,0.0,31.0,10.0,17.0
22,22,46,2583.6732,0.24,stay,left,0,1,2,29,3.0,0.3,0.2,10.0,0.0,34.0,10.0,17.0
22,22,46,2583.9133,0.31,stay,left,0,1,2,29,5.0,0.3,0.2,14.0,0.0,39.0,10.0,17.0
22,22,46,2584.2235,0.34,stay,left,0,1,2,29,3.0,0.3,0.2,16.0,0.0,42.0,10.0,17.0
22,22,46,2584.5636,0.22,stay,left,0,1,2,29,5.0,0.3,0.2,18.0,0.0,47.0,10.0,17.0
22,22,46,2584.7838,0.29,stay,left,0,1,2,29,1.0,0.3,0.2,18.0,0.0,48.0,10.0,17.0
22,22,46,2585.0739,0.28,stay,left,0,1,2,29,1.0,0.3,0.2,19.0,0.0,49.0,10.0,17.0
22,22,46,2585.3542,0.24,stay,left,0,1,2,29,4.0,0.3,0.2,20.0,0.0,53.0,10.0,17.0
22,22,46,2585.5942,0.27,stay,left,0,1,2,29,4.0,0.3,0.2,21.0,0.0,57.0,10.0,17.0
22,22,46,2585.8643,0.3,stay,left,0,1,2,29,3.0,0.3,0.2,23.0,0.0,60.0,10.0,17.0
22,22,46,2586.1647,0.24,stay,left,0,1,2,29,5.0,0.3,0.2,25.0,0.0,65.0,10.0,17.0
22,22,46,2586.4047,0.24,stay,left,0,1,2,29,1.0,0.3,0.2,25.0,0.0,66.0,10.0,17.0
22,22,46,2586.6447,0.32,stay,left,0,1,2,29,4.0,0.3,0.2,26.0,0.0,70.0,10.0,17.0
22,22,46,2586.9651,0.46,stay,left,0,1,2,29,5.0,0.3,0.2,28.0,0.0,75.0,10.0,17.0
22,22,46,2587.4253,0.33,switch,right,0,2,2,29,10.0,0.3,0.2,28.0,6.0,75.0,10.0,17.0
22,22,46,2587.7554,0.24,stay,right,0,2,2,29,2.0,0.3,0.2,28.0,7.0,75.0,12.0,17.0
22,22,46,2587.9956,0.3,stay,right,0,2,2,29,5.0,0.3,0.2,28.0,11.0,75.0,17.0,17.0
22,22,46,2588.2957,0.25,stay,right,0,2,2,29,4.0,0.3,0.2,28.0,14.0,75.0,21.0,17.0
22,22,46,2588.5458,0.21,stay,right,0,2,2,29,4.0,0.3,0.2,28.0,18.0,75.0,25.0,17.0
22,22,46,2588.756,0.29,stay,right,0,2,2,29,3.0,0.3,0.2,28.0,19.0,75.0,28.0,17.0
22,22,46,2589.0461,0.32,stay,right,0,2,2,29,2.0,0.3,0.2,28.0,21.0,75.0,30.0,17.0
22,22,46,2589.3663,0.3,stay,right,0,2,2,29,5.0,0.3,0.2,28.0,22.0,75.0,35.0,17.0
22,22,46,2589.6665,0.36,stay,right,0,2,2,29,1.0,0.3,0.2,28.0,22.0,75.0,36.0,17.0
22,22,46,2590.0265,0.21,select,right,0,2,2,29,NaN,0.3,0.2,0,0,75.0,36.0,17.0
22,22,46,2590.2366,7.59,outcome,elsewhere,0,2,2,29,NaN,0.3,0.2,0,0,75.0,36.0,17.0
22,22,47,2598.0306,1.46,start button,elsewhere,1,0,2,32,NaN,0.3,0.25,0,0,10.0,18.0,9.0
22,22,47,2599.4919,0.62,reveal green,elsewhere,1,0,2,32,NaN,0.3,0.25,0,0,10.0,18.0,9.0
22,22,47,2600.1123,0.62,reveal green,elsewhere,1,0,2,32,NaN,0.3,0.25,0,0,10.0,18.0,9.0
22,22,47,2600.7325,1.78,reveal green,elsewhere,1,0,2,32,NaN,0.3,0.25,0,0,10.0,18.0,9.0
22,22,47,2602.5148,0.59,start sampling,elsewhere,1,0,2,32,NaN,0.3,0.25,0,0,10.0,18.0,9.0
22,22,47,2603.1034,0.37,switch,left,1,1,2,32,10.0,0.3,0.25,6.0,0.0,10.0,18.0,9.0
22,22,47,2603.4736,0.23,stay,left,1,1,2,32,3.0,0.3,0.25,7.0,0.0,13.0,18.0,9.0
22,22,47,2603.7038,0.3,stay,left,1,1,2,32,3.0,0.3,0.25,10.0,0.0,16.0,18.0,9.0
22,22,47,2604.0039,0.25,stay,left,1,1,2,32,1.0,0.3,0.25,11.0,0.0,17.0,18.0,9.0
22,22,47,2604.254,0.32,stay,left,1,1,2,32,2.0,0.3,0.25,13.0,0.0,19.0,18.0,9.0
22,22,47,2604.5742,0.29,stay,left,1,1,2,32,5.0,0.3,0.25,16.0,0.0,24.0,18.0,9.0
22,22,47,2604.8643,0.29,stay,left,1,1,2,32,4.0,0.3,0.25,19.0,0.0,28.0,18.0,9.0
22,22,47,2605.1545,0.29,stay,left,1,1,2,32,2.0,0.3,0.25,19.0,0.0,30.0,18.0,9.0
22,22,47,2605.4446,0.25,stay,left,1,1,2,32,4.0,0.3,0.25,22.0,0.0,34.0,18.0,9.0
22,22,47,2605.6947,0.28,stay,left,1,1,2,32,3.0,0.3,0.25,24.0,0.0,37.0,18.0,9.0
22,22,47,2605.9751,0.22,stay,left,1,1,2,32,4.0,0.3,0.25,26.0,0.0,41.0,18.0,9.0
22,22,47,2606.195,0.33,stay,left,1,1,2,32,2.0,0.3,0.25,26.0,0.0,43.0,18.0,9.0
22,22,47,2606.5252,0.24,stay,left,1,1,2,32,4.0,0.3,0.25,29.0,0.0,47.0,18.0,9.0
22,22,47,2606.7654,0.23,stay,left,1,1,2,32,2.0,0.3,0.25,29.0,0.0,49.0,18.0,9.0
22,22,47,2606.9954,0.27,stay,left,1,1,2,32,2.0,0.3,0.25,30.0,0.0,51.0,18.0,9.0
22,22,47,2607.2656,0.27,stay,left,1,1,2,32,5.0,0.3,0.25,34.0,0.0,56.0,18.0,9.0
22,22,47,2607.5358,0.33,stay,left,1,1,2,32,5.0,0.3,0.25,38.0,0.0,61.0,18.0,9.0
22,22,47,2607.8659,0.53,stay,left,1,1,2,32,4.0,0.3,0.25,41.0,0.0,65.0,18.0,9.0
22,22,47,2608.3963,0.31,switch,right,1,2,2,32,18.0,0.3,0.25,41.0,8.0,65.0,18.0,9.0
22,22,47,2608.7064,0.31,stay,right,1,2,2,32,3.0,0.3,0.25,41.0,9.0,65.0,21.0,9.0
22,22,47,2609.0166,0.26,stay,right,1,2,2,32,2.0,0.3,0.25,41.0,11.0,65.0,23.0,9.0
22,22,47,2609.2767,0.29,stay,right,1,2,2,32,2.0,0.3,0.25,41.0,13.0,65.0,25.0,9.0
22,22,47,2609.567,0.28,stay,right,1,2,2,32,5.0,0.3,0.25,41.0,16.0,65.0,30.0,9.0
22,22,47,2609.8472,0.3,stay,right,1,2,2,32,3.0,0.3,0.25,41.0,17.0,65.0,33.0,9.0
22,22,47,2610.1472,0.28,stay,right,1,2,2,32,4.0,0.3,0.25,41.0,19.0,65.0,37.0,9.0
22,22,47,2610.4273,0.33,stay,right,1,2,2,32,3.0,0.3,0.25,41.0,20.0,65.0,40.0,9.0
22,22,47,2610.7575,0.26,stay,right,1,2,2,32,2.0,0.3,0.25,41.0,22.0,65.0,42.0,9.0
22,22,47,2611.0177,0.35,stay,right,1,2,2,32,2.0,0.3,0.25,41.0,24.0,65.0,44.0,9.0
22,22,47,2611.3678,0.26,stay,right,1,2,2,32,4.0,0.3,0.25,41.0,26.0,65.0,48.0,9.0
22,22,47,2611.628,0.24,stay,right,1,2,2,32,3.0,0.3,0.25,41.0,28.0,65.0,51.0,9.0
22,22,47,2611.8681,0.31,stay,right,1,2,2,32,3.0,0.3,0.25,41.0,30.0,65.0,54.0,9.0
22,22,47,2612.1783,0.42,stay,right,1,2,2,32,4.0,0.3,0.25,41.0,32.0,65.0,58.0,9.0
22,22,47,2612.5983,0.21,select,right,1,2,2,32,NaN,0.3,0.25,0,0,65.0,58.0,9.0
22,22,47,2612.8086,7.91,outcome,elsewhere,1,2,2,32,NaN,0.3,0.25,0,0,65.0,58.0,9.0
22,22,48,2620.9226,1.81,start button,elsewhere,0,0,2,34,NaN,0.25,0.4,0,0,11.0,14.0,14.0
22,22,48,2622.7342,0.59,reveal green,elsewhere,0,0,2,34,NaN,0.25,0.4,0,0,11.0,14.0,14.0
22,22,48,2623.3243,0.7,reveal green,elsewhere,0,0,2,34,NaN,0.25,0.4,0,0,11.0,14.0,14.0
22,22,48,2624.0248,3.58,reveal green,elsewhere,0,0,2,34,NaN,0.25,0.4,0,0,11.0,14.0,14.0
22,22,48,2627.608,0.66,start sampling,elsewhere,0,0,2,34,NaN,0.25,0.4,0,0,11.0,14.0,14.0
22,22,48,2628.2666,0.39,switch,left,0,1,2,34,11.0,0.25,0.4,4.0,0.0,11.0,14.0,14.0
22,22,48,2628.6569,0.34,stay,left,0,1,2,34,3.0,0.25,0.4,5.0,0.0,14.0,14.0,14.0
22,22,48,2628.997,0.23,stay,left,0,1,2,34,2.0,0.25,0.4,6.0,0.0,16.0,14.0,14.0
22,22,48,2629.2271,0.21,stay,left,0,1,2,34,3.0,0.25,0.4,6.0,0.0,19.0,14.0,14.0
22,22,48,2629.4372,0.21,stay,left,0,1,2,34,5.0,0.25,0.4,7.0,0.0,24.0,14.0,14.0
22,22,48,2629.6474,0.23,stay,left,0,1,2,34,5.0,0.25,0.4,10.0,0.0,29.0,14.0,14.0
22,22,48,2629.8775,0.34,stay,left,0,1,2,34,3.0,0.25,0.4,10.0,0.0,32.0,14.0,14.0
22,22,48,2630.2176,0.21,stay,left,0,1,2,34,4.0,0.25,0.4,12.0,0.0,36.0,14.0,14.0
22,22,48,2630.4277,0.24,stay,left,0,1,2,34,2.0,0.25,0.4,13.0,0.0,38.0,14.0,14.0
22,22,48,2630.6679,0.32,stay,left,0,1,2,34,5.0,0.25,0.4,14.0,0.0,43.0,14.0,14.0
22,22,48,2630.9881,0.31,stay,left,0,1,2,34,1.0,0.25,0.4,14.0,0.0,44.0,14.0,14.0
22,22,48,2631.2982,0.3,stay,left,0,1,2,34,3.0,0.25,0.4,15.0,0.0,47.0,14.0,14.0
22,22,48,2631.5984,0.31,stay,left,0,1,2,34,3.0,0.25,0.4,15.0,0.0,50.0,14.0,14.0
22,22,48,2631.9085,0.24,stay,left,0,1,2,34,3.0,0.25,0.4,16.0,0.0,53.0,14.0,14.0
22,22,48,2632.1486,0.25,stay,left,0,1,2,34,3.0,0.25,0.4,16.0,0.0,56.0,14.0,14.0
22,22,48,2632.3988,0.32,stay,left,0,1,2,34,5.0,0.25,0.4,17.0,0.0,61.0,14.0,14.0
22,22,48,2632.719,0.31,stay,left,0,1,2,34,4.0,0.25,0.4,17.0,0.0,65.0,14.0,14.0
22,22,48,2633.0291,0.29,stay,left,0,1,2,34,4.0,0.25,0.4,19.0,0.0,69.0,14.0,14.0
22,22,48,2633.3192,0.48,stay,left,0,1,2,34,5.0,0.25,0.4,19.0,0.0,74.0,14.0,14.0
22,22,48,2633.7996,0.28,switch,right,0,2,2,34,14.0,0.25,0.4,19.0,9.0,74.0,14.0,14.0
22,22,48,2634.0798,0.25,stay,right,0,2,2,34,3.0,0.25,0.4,19.0,10.0,74.0,17.0,14.0
22,22,48,2634.33,0.32,stay,right,0,2,2,34,1.0,0.25,0.4,19.0,10.0,74.0,18.0,14.0
22,22,48,2634.65,0.22,stay,right,0,2,2,34,4.0,0.25,0.4,19.0,13.0,74.0,22.0,14.0
